acct_id,category,attrib_name,attrib_value
9041762,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9042449,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9042449,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9042449,LA Group B: Household Demographics,HH Marital Status,Married
9044529,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9044529,LA Group B: Household Demographics,HH Marital Status,Single
9044529,LA Group H: Education Demographics,Input Ind - Education,College
9044529,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9047062,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9047062,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9047062,LA Group H: Education Demographics,Input Ind - Education,High School
9047062,LA Group B: Household Demographics,HH Marital Status,Single
9053856,LA Group B: Household Demographics,HH Marital Status,Single
9053856,LA Group H: Education Demographics,Input Ind - Education,High School
9053856,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9053856,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
9055873,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9055873,LA Group B: Household Demographics,HH Marital Status,Married
9055873,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9068556,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9068556,LA Group H: Education Demographics,Input Ind - Education,College
9068556,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9068556,LA Group B: Household Demographics,HH Marital Status,Married
9068837,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9068837,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9068837,LA Group B: Household Demographics,HH Marital Status,Married
9091623,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9091623,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9091623,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9091623,LA Group H: Education Demographics,Input Ind - Education,High School
9098497,LA Group B: Household Demographics,HH Marital Status,Married
9098497,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9098497,LA Group H: Education Demographics,Input Ind - Education,High School
9098497,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9100513,LA Group B: Household Demographics,HH Marital Status,Married
9100513,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9100513,LA Group H: Education Demographics,Input Ind - Education,High School
9100513,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9101328,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9101328,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9101865,LA Group B: Household Demographics,HH Marital Status,Married
9101865,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9101865,LA Group H: Education Demographics,Input Ind - Education,High School
9101865,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9102872,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9102872,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9102872,LA Group H: Education Demographics,Input Ind - Education,High School
9102872,LA Group B: Household Demographics,HH Marital Status,Married
9106105,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9106105,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
9106105,LA Group B: Household Demographics,HH Marital Status,Married
9106105,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9107297,LA Group H: Education Demographics,Input Ind - Education,High School
9107297,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9107297,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9107297,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9108781,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9108781,LA Group B: Household Demographics,HH Marital Status,Single
9108781,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9109097,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9109097,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9109097,LA Group B: Household Demographics,HH Marital Status,Married
9111603,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9111603,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9111603,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9114738,LA Group H: Education Demographics,Input Ind - Education,High School
9114738,LA Group B: Household Demographics,HH Marital Status,Single
9114738,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9114738,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9116453,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9116453,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9116453,LA Group B: Household Demographics,HH Marital Status,Married
9117510,LA Group H: Education Demographics,Input Ind - Education,College
9117510,LA Group B: Household Demographics,HH Marital Status,Married
9117510,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
9117510,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9117726,LA Group H: Education Demographics,Input Ind - Education,College
9117726,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9117726,LA Group B: Household Demographics,HH Marital Status,Married
9117726,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9118465,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9118465,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9118465,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119342,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9119342,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9119342,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9119342,LA Group B: Household Demographics,HH Marital Status,Single
9119800,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9119800,LA Group H: Education Demographics,Input Ind - Education,High School
9119800,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9119800,LA Group B: Household Demographics,HH Marital Status,Married
9120170,LA Group H: Education Demographics,Input Ind - Education,High School
9120170,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9120170,LA Group B: Household Demographics,HH Marital Status,Single
9120170,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120214,LA Group B: Household Demographics,HH Marital Status,Married
9120214,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9120214,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120772,LA Group B: Household Demographics,HH Marital Status,Married
9120772,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
9120772,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9120848,LA Group H: Education Demographics,Input Ind - Education,High School
9120848,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9120848,LA Group B: Household Demographics,HH Marital Status,Married
9120848,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
9120861,LA Group H: Education Demographics,Input Ind - Education,High School
9120861,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
9120861,LA Group B: Household Demographics,HH Marital Status,Married
9120861,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9121248,LA Group B: Household Demographics,HH Marital Status,Single
9121248,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9121248,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9121248,LA Group H: Education Demographics,Input Ind - Education,High School
9121853,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
9121853,LA Group H: Education Demographics,Input Ind - Education,High School
9121853,LA Group B: Household Demographics,HH Marital Status,Single
9121853,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9123074,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9123074,LA Group H: Education Demographics,Input Ind - Education,High School
9123074,LA Group B: Household Demographics,HH Marital Status,Single
9123074,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9123086,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123086,LA Group H: Education Demographics,Input Ind - Education,High School
9123086,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
9123086,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9123143,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9123143,LA Group B: Household Demographics,HH Marital Status,Married
9123143,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123143,LA Group H: Education Demographics,Input Ind - Education,High School
9123177,LA Group B: Household Demographics,HH Marital Status,Single
9123177,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123177,LA Group H: Education Demographics,Input Ind - Education,College
9123177,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
9123864,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9123864,LA Group H: Education Demographics,Input Ind - Education,High School
9123864,LA Group B: Household Demographics,HH Marital Status,Single
9123864,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9126262,LA Group B: Household Demographics,HH Marital Status,Married
9126262,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9126262,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9127318,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9127659,LA Group H: Education Demographics,Input Ind - Education,College
9127659,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,18
9127659,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9127659,LA Group B: Household Demographics,HH Marital Status,Married
9130779,LA Group H: Education Demographics,Input Ind - Education,High School
9130779,LA Group B: Household Demographics,HH Marital Status,Single
9130779,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9130779,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9130896,LA Group H: Education Demographics,Input Ind - Education,High School
9130896,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9130896,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9130896,LA Group B: Household Demographics,HH Marital Status,Married
9133845,LA Group H: Education Demographics,Input Ind - Education,High School
9133845,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9133845,LA Group B: Household Demographics,HH Marital Status,Married
9133845,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9136738,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9136738,LA Group B: Household Demographics,HH Marital Status,Single
9136738,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9136777,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9136777,LA Group H: Education Demographics,Input Ind - Education,High School
9136777,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9136777,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9137042,LA Group B: Household Demographics,HH Marital Status,Single
9137042,LA Group H: Education Demographics,Input Ind - Education,College
9137042,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9137042,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
9137823,LA Group H: Education Demographics,Input Ind - Education,High School
9137823,LA Group B: Household Demographics,HH Marital Status,Single
9137823,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9137823,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9138474,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9138474,LA Group B: Household Demographics,HH Marital Status,Married
9138474,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9138632,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9138632,LA Group H: Education Demographics,Input Ind - Education,High School
9138632,LA Group B: Household Demographics,HH Marital Status,Single
9138632,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9138952,LA Group H: Education Demographics,Input Ind - Education,High School
9138952,LA Group B: Household Demographics,HH Marital Status,Married
9138952,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
9138952,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9139076,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9139076,LA Group B: Household Demographics,HH Marital Status,Married
9139076,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9139076,LA Group H: Education Demographics,Input Ind - Education,College
9139595,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9139595,LA Group B: Household Demographics,HH Marital Status,Single
9139595,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9139595,LA Group H: Education Demographics,Input Ind - Education,College
9156824,LA Group H: Education Demographics,Input Ind - Education,College
9156824,LA Group B: Household Demographics,HH Marital Status,Single
9156824,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9156824,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9156852,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9156852,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9156852,LA Group H: Education Demographics,Input Ind - Education,High School
9156852,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9157186,LA Group B: Household Demographics,HH Marital Status,Married
9157186,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9157186,LA Group H: Education Demographics,Input Ind - Education,High School
9157186,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9158015,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9158015,LA Group B: Household Demographics,HH Marital Status,Single
9158015,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9158015,LA Group H: Education Demographics,Input Ind - Education,High School
9158874,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9158874,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9158874,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9158874,LA Group H: Education Demographics,Input Ind - Education,High School
9158907,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
9158907,LA Group H: Education Demographics,Input Ind - Education,High School
9158907,LA Group B: Household Demographics,HH Marital Status,Single
9158907,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9161965,LA Group B: Household Demographics,HH Marital Status,Single
9161965,LA Group H: Education Demographics,Input Ind - Education,High School
9161965,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9161965,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9162767,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
9162767,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9162767,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9162767,LA Group B: Household Demographics,HH Marital Status,Married
9164528,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9164528,LA Group H: Education Demographics,Input Ind - Education,High School
9164528,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9164528,LA Group B: Household Demographics,HH Marital Status,Single
9164605,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9164605,LA Group H: Education Demographics,Input Ind - Education,High School
9164605,LA Group B: Household Demographics,HH Marital Status,Inferred Married
9164605,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9164947,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9164947,LA Group H: Education Demographics,Input Ind - Education,High School
9164947,LA Group B: Household Demographics,HH Marital Status,Single
9164947,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9165133,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9165133,LA Group B: Household Demographics,HH Marital Status,Married
9165133,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9165133,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9165610,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9165610,LA Group B: Household Demographics,HH Marital Status,Married
9165610,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9165620,LA Group B: Household Demographics,HH Marital Status,Married
9165620,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9165620,LA Group H: Education Demographics,Input Ind - Education,High School
9165620,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9165859,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9165859,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9165859,LA Group H: Education Demographics,Input Ind - Education,High School
9165859,LA Group B: Household Demographics,HH Marital Status,Married
9165910,LA Group B: Household Demographics,HH Marital Status,Single
9165910,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9165910,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9166083,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9166083,LA Group B: Household Demographics,HH Marital Status,Single
9166083,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9166155,LA Group H: Education Demographics,Input Ind - Education,High School
9166155,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9166155,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9166155,LA Group B: Household Demographics,HH Marital Status,Married
9166221,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9166221,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9166221,LA Group B: Household Demographics,HH Marital Status,Married
9167265,LA Group H: Education Demographics,Input Ind - Education,High School
9167265,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9167265,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,18
9167265,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9168001,LA Group H: Education Demographics,Input Ind - Education,High School
9168001,LA Group B: Household Demographics,HH Marital Status,Married
9168001,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9168001,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9168209,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9168209,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9168209,LA Group B: Household Demographics,HH Marital Status,Married
9168209,LA Group H: Education Demographics,Input Ind - Education,High School
9168252,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9168252,LA Group H: Education Demographics,Input Ind - Education,High School
9168252,LA Group B: Household Demographics,HH Marital Status,Married
9168252,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
9169076,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9169076,LA Group B: Household Demographics,HH Marital Status,Married
9169076,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9169076,LA Group H: Education Demographics,Input Ind - Education,High School
9170160,LA Group B: Household Demographics,HH Marital Status,Single
9170160,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9170160,LA Group H: Education Demographics,Input Ind - Education,College
9170160,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9171874,LA Group B: Household Demographics,HH Marital Status,Married
9171874,LA Group H: Education Demographics,Input Ind - Education,College
9171874,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9171874,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9174006,LA Group B: Household Demographics,HH Marital Status,Married
9174006,LA Group H: Education Demographics,Input Ind - Education,High School
9174006,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9174006,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9176172,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9176172,LA Group B: Household Demographics,HH Marital Status,Single
9176172,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9176172,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9176471,LA Group B: Household Demographics,HH Marital Status,Single
9176471,LA Group H: Education Demographics,Input Ind - Education,High School
9176471,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9176471,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9176687,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9176687,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9176687,LA Group B: Household Demographics,HH Marital Status,Married
9176687,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9178779,LA Group B: Household Demographics,HH Marital Status,Single
9178779,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9178779,LA Group H: Education Demographics,Input Ind - Education,High School
9178779,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9178945,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9178945,LA Group H: Education Demographics,Input Ind - Education,High School
9178945,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9179805,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9179805,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9179805,LA Group B: Household Demographics,HH Marital Status,Single
9179805,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9184409,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9184409,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9184409,LA Group B: Household Demographics,HH Marital Status,Single
9190585,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9190585,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9190585,LA Group B: Household Demographics,HH Marital Status,Married
9190585,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9193220,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
9193220,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9193220,LA Group H: Education Demographics,Input Ind - Education,High School
9193220,LA Group B: Household Demographics,HH Marital Status,Married
9194841,LA Group B: Household Demographics,HH Marital Status,Married
9194841,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9194841,LA Group H: Education Demographics,Input Ind - Education,High School
9194841,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9196360,LA Group B: Household Demographics,HH Marital Status,Single
9196360,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9196360,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9196360,LA Group H: Education Demographics,Input Ind - Education,High School
9197780,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9197780,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9197780,LA Group B: Household Demographics,HH Marital Status,Married
9197780,LA Group H: Education Demographics,Input Ind - Education,High School
9198770,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
9198770,LA Group H: Education Demographics,Input Ind - Education,High School
9198770,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9198848,LA Group B: Household Demographics,HH Marital Status,Single
9198848,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
9198848,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9198994,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9198994,LA Group B: Household Demographics,HH Marital Status,Single
9198994,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9199760,LA Group B: Household Demographics,HH Marital Status,Married
9199760,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9199760,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9199800,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9199800,LA Group B: Household Demographics,HH Marital Status,Single
9199800,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
9199800,LA Group H: Education Demographics,Input Ind - Education,College
9199867,LA Group B: Household Demographics,HH Marital Status,Single
9199867,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9199867,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9199867,LA Group H: Education Demographics,Input Ind - Education,High School
9203799,LA Group B: Household Demographics,HH Marital Status,Single
9203799,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9203799,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9203799,LA Group H: Education Demographics,Input Ind - Education,High School
9205519,LA Group B: Household Demographics,HH Marital Status,Married
9205519,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9205519,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9209258,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
9209258,LA Group H: Education Demographics,Input Ind - Education,High School
9209258,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9209776,LA Group B: Household Demographics,HH Marital Status,Single
9209776,LA Group H: Education Demographics,Input Ind - Education,College
9209776,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9209776,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9218584,LA Group H: Education Demographics,Input Ind - Education,High School
9218584,LA Group B: Household Demographics,HH Marital Status,Married
9218584,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9218584,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9219271,LA Group B: Household Demographics,HH Marital Status,Single
9219271,LA Group H: Education Demographics,Input Ind - Education,High School
9219271,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9219271,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
9221648,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9221648,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9221648,LA Group B: Household Demographics,HH Marital Status,Single
9221648,LA Group H: Education Demographics,Input Ind - Education,High School
9225289,LA Group B: Household Demographics,HH Marital Status,Married
9225289,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9225289,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9226496,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9226496,LA Group H: Education Demographics,Input Ind - Education,High School
9226496,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9228560,LA Group B: Household Demographics,HH Marital Status,Single
9228560,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
9228560,LA Group H: Education Demographics,Input Ind - Education,High School
9228560,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9228664,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9228664,LA Group B: Household Demographics,HH Marital Status,Single
9228664,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9228898,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9228898,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9228898,LA Group B: Household Demographics,HH Marital Status,Married
9228898,LA Group H: Education Demographics,Input Ind - Education,High School
9228904,LA Group B: Household Demographics,HH Marital Status,Married
9228904,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9228904,LA Group H: Education Demographics,Input Ind - Education,High School
9228904,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9233672,LA Group H: Education Demographics,Input Ind - Education,High School
9233672,LA Group B: Household Demographics,HH Marital Status,Single
9233672,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9233672,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9236744,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9236744,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9236744,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
9238971,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9238971,LA Group H: Education Demographics,Input Ind - Education,High School
9238971,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9238971,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9241365,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9241365,LA Group B: Household Demographics,HH Marital Status,Married
