acct_id,category,attrib_name,attrib_value
7575137,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7575137,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,90
7575430,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
7575430,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7575430,LA Group B: Household Demographics,HH Marital Status,Married
7575611,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,90
7575611,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7575611,LA Group H: Education Demographics,Input Ind - Education,College
7575611,LA Group B: Household Demographics,HH Marital Status,Single
7576145,LA Group B: Household Demographics,HH Marital Status,Inferred Single
7576145,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7576228,LA Group B: Household Demographics,HH Marital Status,Single
7576228,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7576228,LA Group H: Education Demographics,Input Ind - Education,High School
7576228,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
7576264,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7576264,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
7576264,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7576264,LA Group B: Household Demographics,HH Marital Status,Single
7577170,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
7577170,LA Group B: Household Demographics,HH Marital Status,Married
7577170,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7577170,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7578683,LA Group B: Household Demographics,HH Marital Status,Single
7578683,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7578683,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
7579175,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7579175,LA Group B: Household Demographics,HH Marital Status,Single
7579199,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
7579199,LA Group B: Household Demographics,HH Marital Status,Single
7579199,LA Group H: Education Demographics,Input Ind - Education,High School
7579199,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7579335,LA Group B: Household Demographics,HH Marital Status,Single
7579335,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
7579335,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7579335,LA Group H: Education Demographics,Input Ind - Education,High School
7579373,LA Group H: Education Demographics,Input Ind - Education,High School
7579373,LA Group B: Household Demographics,HH Marital Status,Single
7579373,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
7579373,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7580061,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7580061,LA Group H: Education Demographics,Input Ind - Education,High School
7580061,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
7580061,LA Group B: Household Demographics,HH Marital Status,Single
7580771,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7580771,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
7580771,LA Group B: Household Demographics,HH Marital Status,Married
7580771,LA Group H: Education Demographics,Input Ind - Education,High School
7581173,LA Group B: Household Demographics,HH Marital Status,Single
7581173,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7581173,LA Group H: Education Demographics,Input Ind - Education,High School
7581173,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
7582130,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7582130,LA Group B: Household Demographics,HH Marital Status,Married
7582130,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
7582130,LA Group H: Education Demographics,Input Ind - Education,High School
7582576,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
7582576,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7582576,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7582576,LA Group B: Household Demographics,HH Marital Status,Married
7583395,LA Group B: Household Demographics,HH Marital Status,Married
7583395,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
7583395,LA Group H: Education Demographics,Input Ind - Education,High School
7583395,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7585464,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7585464,LA Group B: Household Demographics,HH Marital Status,Inferred Single
7586375,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
7586375,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7586375,LA Group B: Household Demographics,HH Marital Status,Single
7588344,LA Group H: Education Demographics,Input Ind - Education,High School
7588344,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7588344,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
7588344,LA Group B: Household Demographics,HH Marital Status,Married
7588687,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
7588687,LA Group H: Education Demographics,Input Ind - Education,High School
7588687,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7588687,LA Group B: Household Demographics,HH Marital Status,Married
7588785,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7588785,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7588785,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
7588785,LA Group B: Household Demographics,HH Marital Status,Married
7589120,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
7589120,LA Group B: Household Demographics,HH Marital Status,Single
7589120,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7589120,LA Group H: Education Demographics,Input Ind - Education,High School
7589853,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,90
7589853,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7589853,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7589853,LA Group B: Household Demographics,HH Marital Status,Married
7590538,LA Group B: Household Demographics,HH Marital Status,Married
7590538,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
7590538,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7590538,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7590804,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
7590804,LA Group H: Education Demographics,Input Ind - Education,High School
7590804,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
7590804,LA Group B: Household Demographics,HH Marital Status,Inferred Single
7591736,LA Group H: Education Demographics,Input Ind - Education,High School
7591736,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7591736,LA Group B: Household Demographics,HH Marital Status,Single
7591736,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
7593225,LA Group H: Education Demographics,Input Ind - Education,High School
7593225,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7593225,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
7593225,LA Group B: Household Demographics,HH Marital Status,Married
7595602,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7595602,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7595602,LA Group B: Household Demographics,HH Marital Status,Married
7595688,LA Group H: Education Demographics,Input Ind - Education,College
7595688,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7595688,LA Group B: Household Demographics,HH Marital Status,Married
7595688,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
7595764,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7595764,LA Group B: Household Demographics,HH Marital Status,Single
7595764,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7595764,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
7595831,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7595831,LA Group B: Household Demographics,HH Marital Status,Married
7595831,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
7595831,LA Group H: Education Demographics,Input Ind - Education,College
7595875,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
7595875,LA Group B: Household Demographics,HH Marital Status,Married
7595875,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7595875,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7596075,LA Group B: Household Demographics,HH Marital Status,Married
7596075,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7596075,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7596075,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7596576,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7596576,LA Group B: Household Demographics,HH Marital Status,Single
7596576,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7596576,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
7596683,LA Group B: Household Demographics,HH Marital Status,Single
7596683,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7596683,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,86
7596683,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7596746,LA Group B: Household Demographics,HH Marital Status,Married
7596746,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7596746,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7596746,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7596876,LA Group B: Household Demographics,HH Marital Status,Married
7596876,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
7596876,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7596876,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7596949,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7596949,LA Group B: Household Demographics,HH Marital Status,Married
7596949,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
7596949,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7596991,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7596991,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7596991,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7596991,LA Group B: Household Demographics,HH Marital Status,Single
7597070,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597070,LA Group H: Education Demographics,Input Ind - Education,College
7597070,LA Group B: Household Demographics,HH Marital Status,Married
7597070,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
7597193,LA Group B: Household Demographics,HH Marital Status,Single
7597193,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7597193,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
7597193,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7597287,LA Group H: Education Demographics,Input Ind - Education,College
7597287,LA Group B: Household Demographics,HH Marital Status,Single
7597287,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
7597287,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597291,LA Group B: Household Demographics,HH Marital Status,Single
7597291,LA Group H: Education Demographics,Input Ind - Education,College
7597291,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
7597291,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597359,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597359,LA Group H: Education Demographics,Input Ind - Education,High School
7597359,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,84
7597359,LA Group B: Household Demographics,HH Marital Status,Married
7597441,LA Group B: Household Demographics,HH Marital Status,Married
7597441,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7597441,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
7597441,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597490,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
7597490,LA Group B: Household Demographics,HH Marital Status,Single
7597490,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597490,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7597522,LA Group B: Household Demographics,HH Marital Status,Married
7597522,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7597522,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
7597560,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7597560,LA Group B: Household Demographics,HH Marital Status,Married
7597560,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,90
7597560,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597642,LA Group H: Education Demographics,Input Ind - Education,High School
7597642,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,84
7597642,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597642,LA Group B: Household Demographics,HH Marital Status,Single
7597763,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597763,LA Group B: Household Demographics,HH Marital Status,Married
7597763,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
7597763,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7597776,LA Group H: Education Demographics,Input Ind - Education,College
7597776,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597776,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
7597776,LA Group B: Household Demographics,HH Marital Status,Married
7597797,LA Group B: Household Demographics,HH Marital Status,Married
7597797,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7597797,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7597797,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
7597876,LA Group H: Education Demographics,Input Ind - Education,College
7597876,LA Group B: Household Demographics,HH Marital Status,Married
7597876,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
7597876,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7598034,LA Group B: Household Demographics,HH Marital Status,Married
7598034,LA Group H: Education Demographics,Input Ind - Education,College
7598034,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7598034,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598097,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
7598097,LA Group B: Household Demographics,HH Marital Status,Married
7598097,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7598097,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598121,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598121,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
7598121,LA Group H: Education Demographics,Input Ind - Education,High School
7598121,LA Group B: Household Demographics,HH Marital Status,Single
7598138,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598138,LA Group H: Education Demographics,Input Ind - Education,College
7598138,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
7598138,LA Group B: Household Demographics,HH Marital Status,Married
7598202,LA Group B: Household Demographics,HH Marital Status,Married
7598202,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598202,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7598202,LA Group H: Education Demographics,Input Ind - Education,High School
7598242,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
7598242,LA Group B: Household Demographics,HH Marital Status,Inferred Married
7598242,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7598242,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598329,LA Group B: Household Demographics,HH Marital Status,Single
7598329,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
7598329,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7598329,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598383,LA Group B: Household Demographics,HH Marital Status,Married
7598383,LA Group H: Education Demographics,Input Ind - Education,College
7598383,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598383,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,92
7598466,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7598466,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
7598466,LA Group B: Household Demographics,HH Marital Status,Married
7598466,LA Group H: Education Demographics,Input Ind - Education,College
7598486,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598486,LA Group B: Household Demographics,HH Marital Status,Married
7598486,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
7598486,LA Group H: Education Demographics,Input Ind - Education,High School
7598637,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7598637,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7598637,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7598637,LA Group B: Household Demographics,HH Marital Status,Married
7598671,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7598671,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
7598671,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7598671,LA Group B: Household Demographics,HH Marital Status,Married
7598751,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
7598751,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7598751,LA Group H: Education Demographics,Input Ind - Education,High School
7598751,LA Group B: Household Demographics,HH Marital Status,Single
7598799,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7598799,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598799,LA Group B: Household Demographics,HH Marital Status,Married
7598799,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
7598832,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,94
7598832,LA Group B: Household Demographics,HH Marital Status,Married
7598832,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598909,LA Group B: Household Demographics,HH Marital Status,Married
7598909,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598909,LA Group B: Household Demographics,HH Marital Status,Married
7598909,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
7598909,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
7598909,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7598909,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7598909,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598963,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7598963,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598963,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
7598963,LA Group B: Household Demographics,HH Marital Status,Single
7598963,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598963,LA Group H: Education Demographics,Input Ind - Education,High School
7598963,LA Group H: Education Demographics,Input Ind - Education,High School
7598963,LA Group B: Household Demographics,HH Marital Status,Single
7598994,LA Group B: Household Demographics,HH Marital Status,Married
7598994,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7598994,LA Group H: Education Demographics,Input Ind - Education,High School
7598994,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
7599047,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
7599047,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7599047,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599047,LA Group B: Household Demographics,HH Marital Status,Single
7599073,LA Group H: Education Demographics,Input Ind - Education,College
7599073,LA Group B: Household Demographics,HH Marital Status,Married
7599073,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
7599073,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599143,LA Group B: Household Demographics,HH Marital Status,Married
7599143,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,86
7599143,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599143,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599206,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599206,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
7599206,LA Group B: Household Demographics,HH Marital Status,Married
7599206,LA Group H: Education Demographics,Input Ind - Education,High School
7599211,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
7599211,LA Group B: Household Demographics,HH Marital Status,Married
7599211,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7599211,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599258,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,90
7599258,LA Group B: Household Demographics,HH Marital Status,Single
7599258,LA Group H: Education Demographics,Input Ind - Education,High School
7599258,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7599290,LA Group H: Education Demographics,Input Ind - Education,College
7599290,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
7599290,LA Group B: Household Demographics,HH Marital Status,Married
7599290,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599319,LA Group B: Household Demographics,HH Marital Status,Married
7599319,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
7599319,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7599319,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599357,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599357,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599357,LA Group B: Household Demographics,HH Marital Status,Married
7599357,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
7599440,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
7599440,LA Group B: Household Demographics,HH Marital Status,Single
7599440,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599440,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599565,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7599565,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
7599565,LA Group H: Education Demographics,Input Ind - Education,High School
7599565,LA Group B: Household Demographics,HH Marital Status,Single
7599613,LA Group H: Education Demographics,Input Ind - Education,High School
7599613,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,86
7599613,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599613,LA Group B: Household Demographics,HH Marital Status,Married
7599631,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
7599631,LA Group B: Household Demographics,HH Marital Status,Married
7599631,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599631,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599740,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599740,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599740,LA Group B: Household Demographics,HH Marital Status,Single
7599740,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,84
7599778,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
7599778,LA Group B: Household Demographics,HH Marital Status,Married
7599778,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599778,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599812,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599812,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599812,LA Group B: Household Demographics,HH Marital Status,Single
7599812,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
7599890,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
7599890,LA Group B: Household Demographics,HH Marital Status,Married
7599890,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599905,LA Group B: Household Demographics,HH Marital Status,Married
7599905,LA Group H: Education Demographics,Input Ind - Education,High School
7599905,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599905,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
7599915,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599915,LA Group B: Household Demographics,HH Marital Status,Married
7599915,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
7599962,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
7599962,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7599962,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7599962,LA Group B: Household Demographics,HH Marital Status,Married
7600006,LA Group B: Household Demographics,HH Marital Status,Single
7600006,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600006,LA Group H: Education Demographics,Input Ind - Education,College
7600006,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
7600035,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
7600035,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600035,LA Group H: Education Demographics,Input Ind - Education,High School
7600035,LA Group B: Household Demographics,HH Marital Status,Married
7600066,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7600066,LA Group H: Education Demographics,Input Ind - Education,High School
7600066,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
7600066,LA Group B: Household Demographics,HH Marital Status,Married
7600221,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600221,LA Group H: Education Demographics,Input Ind - Education,High School
7600221,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
7600221,LA Group B: Household Demographics,HH Marital Status,Single
7600259,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600259,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7600259,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
7600259,LA Group B: Household Demographics,HH Marital Status,Married
7600389,LA Group B: Household Demographics,HH Marital Status,Married
7600389,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7600389,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600389,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
7600411,LA Group B: Household Demographics,HH Marital Status,Married
7600411,LA Group H: Education Demographics,Input Ind - Education,High School
7600411,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600411,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
7600483,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7600483,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
7600483,LA Group B: Household Demographics,HH Marital Status,Married
7600483,LA Group H: Education Demographics,Input Ind - Education,College
7600657,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7600657,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600657,LA Group B: Household Demographics,HH Marital Status,Married
7600657,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
7600671,LA Group H: Education Demographics,Input Ind - Education,High School
7600671,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
7600671,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600671,LA Group B: Household Demographics,HH Marital Status,Single
7600728,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600728,LA Group B: Household Demographics,HH Marital Status,Single
7600728,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
7600728,LA Group H: Education Demographics,Input Ind - Education,College
7600740,LA Group B: Household Demographics,HH Marital Status,Married
7600740,LA Group H: Education Demographics,Input Ind - Education,High School
7600740,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
7600740,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
7600768,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
7600768,LA Group H: Education Demographics,Input Ind - Education,High School
7600768,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7600768,LA Group B: Household Demographics,HH Marital Status,Single
7600821,LA Group H: Education Demographics,Input Ind - Education,Graduate School
7600821,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
7600821,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7600821,LA Group H: Education Demographics,Input Ind - Education,High School
7600821,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
7600821,LA Group B: Household Demographics,HH Marital Status,Married
