acct_id,category,attrib_name,attrib_value
9329951,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9329951,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9329951,LA Group B: Household Demographics,HH Marital Status,Married
9330349,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9330349,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9330349,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
9330349,LA Group B: Household Demographics,HH Marital Status,Married
9330484,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9330484,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
9330484,LA Group H: Education Demographics,Input Ind - Education,College
9330484,LA Group B: Household Demographics,HH Marital Status,Married
9331134,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9331134,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9331134,LA Group B: Household Demographics,HH Marital Status,Married
9331134,LA Group H: Education Demographics,Input Ind - Education,High School
9331322,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
9331322,LA Group B: Household Demographics,HH Marital Status,Single
9331322,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9331322,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9331727,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9331727,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9331727,LA Group H: Education Demographics,Input Ind - Education,High School
9331727,LA Group B: Household Demographics,HH Marital Status,Single
9331921,LA Group B: Household Demographics,HH Marital Status,Single
9331921,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9331921,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9331921,LA Group H: Education Demographics,Input Ind - Education,High School
9332570,LA Group B: Household Demographics,HH Marital Status,Single
9332570,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9332570,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9332724,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9332724,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9332724,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9332724,LA Group B: Household Demographics,HH Marital Status,Married
9333259,LA Group B: Household Demographics,HH Marital Status,Single
9333259,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9333259,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
9333259,LA Group H: Education Demographics,Input Ind - Education,High School
9333352,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9333352,LA Group H: Education Demographics,Input Ind - Education,High School
9333352,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9333352,LA Group B: Household Demographics,HH Marital Status,Married
9333389,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9333389,LA Group B: Household Demographics,HH Marital Status,Married
9333389,LA Group H: Education Demographics,Input Ind - Education,College
9333389,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
9333682,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9333682,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9335974,LA Group B: Household Demographics,HH Marital Status,Single
9335974,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9335974,LA Group H: Education Demographics,Input Ind - Education,High School
9335974,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9336073,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9336073,LA Group H: Education Demographics,Input Ind - Education,High School
9336073,LA Group B: Household Demographics,HH Marital Status,Single
9336073,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9336118,LA Group H: Education Demographics,Input Ind - Education,High School
9336118,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9336118,LA Group B: Household Demographics,HH Marital Status,Single
9336118,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9336276,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9336276,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9336276,LA Group H: Education Demographics,Input Ind - Education,High School
9336276,LA Group B: Household Demographics,HH Marital Status,Married
9336310,LA Group H: Education Demographics,Input Ind - Education,High School
9336310,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9336310,LA Group B: Household Demographics,HH Marital Status,Single
9336310,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9336454,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9336454,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
9336454,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9336460,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9336460,LA Group H: Education Demographics,Input Ind - Education,College
9336460,LA Group B: Household Demographics,HH Marital Status,Single
9336460,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9336513,LA Group B: Household Demographics,HH Marital Status,Married
9336513,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9336513,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9336513,LA Group H: Education Demographics,Input Ind - Education,College
9336625,LA Group B: Household Demographics,HH Marital Status,Single
9336625,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
9336625,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9336625,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9336683,LA Group B: Household Demographics,HH Marital Status,Married
9336683,LA Group H: Education Demographics,Input Ind - Education,High School
9336683,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9336683,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9336699,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9336699,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
9336699,LA Group B: Household Demographics,HH Marital Status,Married
9336699,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9337423,LA Group B: Household Demographics,HH Marital Status,Single
9337423,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9337710,LA Group H: Education Demographics,Input Ind - Education,High School
9337710,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9337710,LA Group B: Household Demographics,HH Marital Status,Single
9337710,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9337872,LA Group B: Household Demographics,HH Marital Status,Single
9337872,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9337872,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9337872,LA Group H: Education Demographics,Input Ind - Education,College
9338163,LA Group H: Education Demographics,Input Ind - Education,High School
9338163,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9338163,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9338163,LA Group B: Household Demographics,HH Marital Status,Single
9338183,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9338183,LA Group B: Household Demographics,HH Marital Status,Married
9338183,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9338183,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9338740,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9338740,LA Group B: Household Demographics,HH Marital Status,Single
9338740,LA Group H: Education Demographics,Input Ind - Education,College
9339455,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9339455,LA Group B: Household Demographics,HH Marital Status,Married
9339455,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9339455,LA Group H: Education Demographics,Input Ind - Education,College
9339706,LA Group B: Household Demographics,HH Marital Status,Married
9339706,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9339706,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9340193,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9340193,LA Group B: Household Demographics,HH Marital Status,Married
9340193,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9340235,LA Group B: Household Demographics,HH Marital Status,Married
9340235,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9340235,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9340235,LA Group H: Education Demographics,Input Ind - Education,College
9340736,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,18
9340736,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9340770,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9340770,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9340770,LA Group B: Household Demographics,HH Marital Status,Single
9340770,LA Group H: Education Demographics,Input Ind - Education,High School
9340940,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9340940,LA Group H: Education Demographics,Input Ind - Education,High School
9340940,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9340940,LA Group B: Household Demographics,HH Marital Status,Single
9341464,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9341464,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9341464,LA Group B: Household Demographics,HH Marital Status,Married
9341464,LA Group H: Education Demographics,Input Ind - Education,High School
9341621,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9341621,LA Group B: Household Demographics,HH Marital Status,Married
9341621,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
9341621,LA Group H: Education Demographics,Input Ind - Education,High School
9341745,LA Group B: Household Demographics,HH Marital Status,Single
9341745,LA Group H: Education Demographics,Input Ind - Education,High School
9341745,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9341745,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9341819,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9341819,LA Group B: Household Demographics,HH Marital Status,Single
9341819,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9341819,LA Group H: Education Demographics,Input Ind - Education,College
9342145,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9342145,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9342145,LA Group B: Household Demographics,HH Marital Status,Married
9342145,LA Group H: Education Demographics,Input Ind - Education,High School
9342305,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9342305,LA Group B: Household Demographics,HH Marital Status,Single
9342305,LA Group H: Education Demographics,Input Ind - Education,College
9342305,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9343836,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
9343836,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9343836,LA Group H: Education Demographics,Input Ind - Education,High School
9343836,LA Group B: Household Demographics,HH Marital Status,Married
9344271,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9344271,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9344271,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9344271,LA Group B: Household Demographics,HH Marital Status,Single
9344368,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
9344368,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9344368,LA Group B: Household Demographics,HH Marital Status,Single
9344368,LA Group H: Education Demographics,Input Ind - Education,College
9344371,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9344371,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9344371,LA Group B: Household Demographics,HH Marital Status,Married
9344773,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9344773,LA Group H: Education Demographics,Input Ind - Education,High School
9344773,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9344773,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9345397,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9345397,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
9345397,LA Group H: Education Demographics,Input Ind - Education,College
9345397,LA Group B: Household Demographics,HH Marital Status,Single
9345526,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9345526,LA Group H: Education Demographics,Input Ind - Education,High School
9345526,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9345526,LA Group B: Household Demographics,HH Marital Status,Single
9345831,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9345831,LA Group H: Education Demographics,Input Ind - Education,College
9345831,LA Group B: Household Demographics,HH Marital Status,Married
9345831,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
9346163,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9346163,LA Group B: Household Demographics,HH Marital Status,Single
9346163,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9346163,LA Group H: Education Demographics,Input Ind - Education,High School
9346229,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9346229,LA Group B: Household Demographics,HH Marital Status,Married
9346229,LA Group H: Education Demographics,Input Ind - Education,High School
9346229,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9346684,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
9346684,LA Group H: Education Demographics,Input Ind - Education,High School
9346684,LA Group B: Household Demographics,HH Marital Status,Married
9346684,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9347005,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
9347005,LA Group B: Household Demographics,HH Marital Status,Single
9347005,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9347005,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9347593,LA Group H: Education Demographics,Input Ind - Education,College
9347593,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
9347593,LA Group B: Household Demographics,HH Marital Status,Married
9347593,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9347700,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9347700,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9347700,LA Group B: Household Demographics,HH Marital Status,Married
9347700,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9347907,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9347907,LA Group B: Household Demographics,HH Marital Status,Married
9347907,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
9347907,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9348582,LA Group B: Household Demographics,HH Marital Status,Married
9348582,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9348582,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9348582,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
9348974,LA Group B: Household Demographics,HH Marital Status,Married
9348974,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9348974,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
9349298,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9349298,LA Group B: Household Demographics,HH Marital Status,Married
9349298,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9349298,LA Group H: Education Demographics,Input Ind - Education,High School
9349414,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9349414,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9349414,LA Group B: Household Demographics,HH Marital Status,Single
9349414,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
9349435,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9349435,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9349691,LA Group B: Household Demographics,HH Marital Status,Married
9349691,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9349691,LA Group H: Education Demographics,Input Ind - Education,College
9349691,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
9349703,LA Group B: Household Demographics,HH Marital Status,Single
9349703,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9349703,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9349703,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
9350155,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
9350155,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9350155,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9350155,LA Group B: Household Demographics,HH Marital Status,Married
9350278,LA Group B: Household Demographics,HH Marital Status,Single
9350278,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9350736,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
9350736,LA Group B: Household Demographics,HH Marital Status,Single
9350772,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9350772,LA Group B: Household Demographics,HH Marital Status,Married
9350772,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
9351023,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9351023,LA Group H: Education Demographics,Input Ind - Education,High School
9351023,LA Group B: Household Demographics,HH Marital Status,Single
9351023,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9351033,LA Group H: Education Demographics,Input Ind - Education,High School
9351033,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
9351033,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9351521,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9351521,LA Group B: Household Demographics,HH Marital Status,Married
9351521,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
9351521,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9351556,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
9351556,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9351556,LA Group B: Household Demographics,HH Marital Status,Married
9351556,LA Group H: Education Demographics,Input Ind - Education,High School
9351586,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
9351586,LA Group H: Education Demographics,Input Ind - Education,College
9351586,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9351586,LA Group B: Household Demographics,HH Marital Status,Single
9352300,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9352300,LA Group B: Household Demographics,HH Marital Status,Married
9352300,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9352300,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9352773,LA Group H: Education Demographics,Input Ind - Education,High School
9352773,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9352773,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9352773,LA Group B: Household Demographics,HH Marital Status,Single
9352905,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
9352905,LA Group H: Education Demographics,Input Ind - Education,College
9352905,LA Group B: Household Demographics,HH Marital Status,Married
9352905,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9353102,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9353102,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9353102,LA Group B: Household Demographics,HH Marital Status,Single
9353102,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9353321,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9353321,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9353321,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
9353321,LA Group B: Household Demographics,HH Marital Status,Married
9353663,LA Group B: Household Demographics,HH Marital Status,Married
9353663,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9353663,LA Group H: Education Demographics,Input Ind - Education,High School
9353663,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9353773,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
9353773,LA Group B: Household Demographics,HH Marital Status,Single
9353773,LA Group H: Education Demographics,Input Ind - Education,College
9353773,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9354101,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
9354101,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9354101,LA Group B: Household Demographics,HH Marital Status,Married
9354101,LA Group H: Education Demographics,Input Ind - Education,College
9354568,LA Group B: Household Demographics,HH Marital Status,Single
9354568,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9354568,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
9354930,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9354930,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9355012,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
9355012,LA Group B: Household Demographics,HH Marital Status,Single
9355012,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9355012,LA Group H: Education Demographics,Input Ind - Education,College
9355515,LA Group B: Household Demographics,HH Marital Status,Married
9355515,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9355515,LA Group H: Education Demographics,Input Ind - Education,High School
9355515,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
9355644,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9355644,LA Group B: Household Demographics,HH Marital Status,Married
9355644,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9357477,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
9357477,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9357477,LA Group H: Education Demographics,Input Ind - Education,College
9357477,LA Group B: Household Demographics,HH Marital Status,Single
9357632,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,88
9357632,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9357632,LA Group B: Household Demographics,HH Marital Status,Married
9357632,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9357664,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9357664,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9357664,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
9357664,LA Group H: Education Demographics,Input Ind - Education,High School
9357683,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9357683,LA Group B: Household Demographics,HH Marital Status,Married
9357683,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9357683,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9358386,LA Group B: Household Demographics,HH Marital Status,Single
9358386,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
9358386,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9358386,LA Group H: Education Demographics,Input Ind - Education,High School
9358634,LA Group B: Household Demographics,HH Marital Status,Married
9358634,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9358634,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9359014,LA Group H: Education Demographics,Input Ind - Education,High School
9359014,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9359014,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9359014,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9359069,LA Group B: Household Demographics,HH Marital Status,Single
9359069,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9359069,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9359069,LA Group H: Education Demographics,Input Ind - Education,High School
9359197,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9359197,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9359801,LA Group H: Education Demographics,Input Ind - Education,High School
9359801,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9359801,LA Group B: Household Demographics,HH Marital Status,Single
9359801,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
9360188,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9360188,LA Group B: Household Demographics,HH Marital Status,Married
9360188,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
9360540,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9360540,LA Group B: Household Demographics,HH Marital Status,Married
9360540,LA Group H: Education Demographics,Input Ind - Education,High School
9360540,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9360572,LA Group B: Household Demographics,HH Marital Status,Single
9360572,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
9360572,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9360572,LA Group H: Education Demographics,Input Ind - Education,College
9360791,LA Group H: Education Demographics,Input Ind - Education,College
9360791,LA Group B: Household Demographics,HH Marital Status,Single
9360791,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9360791,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9360891,LA Group B: Household Demographics,HH Marital Status,Married
9360891,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9360891,LA Group H: Education Demographics,Input Ind - Education,High School
9360891,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
9361153,LA Group B: Household Demographics,HH Marital Status,Single
9361153,LA Group H: Education Demographics,Input Ind - Education,High School
9361153,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9361153,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9361189,LA Group B: Household Demographics,HH Marital Status,Married
9361189,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
9361189,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9361189,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9361308,LA Group B: Household Demographics,HH Marital Status,Married
9361308,LA Group H: Education Demographics,Input Ind - Education,College
9361308,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
9361308,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9361613,LA Group B: Household Demographics,HH Marital Status,Married
9361613,LA Group H: Education Demographics,Input Ind - Education,College
9361613,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9361613,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
9361692,LA Group B: Household Demographics,HH Marital Status,Married
9361692,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9361692,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9361789,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9361789,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
9361789,LA Group B: Household Demographics,HH Marital Status,Single
9361935,LA Group H: Education Demographics,Input Ind - Education,College
9361935,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
9361935,LA Group B: Household Demographics,HH Marital Status,Married
9361935,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9362203,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9362203,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9364427,LA Group H: Education Demographics,Input Ind - Education,High School
9364427,LA Group B: Household Demographics,HH Marital Status,Single
9364427,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
9364427,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9364625,LA Group H: Education Demographics,Input Ind - Education,High School
9364625,LA Group B: Household Demographics,HH Marital Status,Single
9364625,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
9364625,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9364797,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
9364797,LA Group B: Household Demographics,HH Marital Status,Inferred Single
9364862,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
9364862,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
9364862,LA Group B: Household Demographics,HH Marital Status,Single
9364862,LA Group H: Education Demographics,Input Ind - Education,College
9364957,LA Group H: Education Demographics,Input Ind - Education,Graduate School
9364957,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
9364957,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
